"","Original","ES","TH","RRH","Prev","Outcome"
"6745","Prev",0.461914791240154,0.336957581832975,0.428293697682771,0.336413509592599,0
"6746","TH",0.423244317452914,0.257261226039262,0.414152641094337,0.377546034870825,0
"6747","ES",0.260002880611453,0.282965536724894,0.245927131084745,0.188071670859351,1
"6748","ES",0.283163336575719,0.460299314863385,0.259144152381105,0.174826687771521,0
"6749","ES",0.204490720029309,0.704994557277324,0.150195292214501,0.115529514383945,0
"6750","ES",0.488608645340088,0.274632471226346,0.384788287182801,0.330419136169035,1
"6751","ES",0.206966995809543,0.378436910021152,0.188258866964603,0.119624407547713,1
"6752","ES",0.354229729237336,0.578540214449196,0.308501865345458,0.23731099339432,0
"6753","TH",0.377426347323611,0.248733597282931,0.349491404935458,0.250066156302155,1
"6754","ES",0.295777988153525,0.397937038240795,0.295959948098895,0.225979828614484,0
"6755","ES",0.646458601950284,0.227549235773265,0.554209946078153,0.572426659124761,1
"6756","Prev",0.140851448484813,0.139513010076192,0.145860612938339,0.0750996809317231,0
"6757","Prev",0.128757780979607,0.30914608910902,0.15526851069111,0.0595936877376193,0
"6758","Prev",0.135043545094716,0.200025453556444,0.1169682467116,0.0765129759935374,0
"6759","ES",0.515204338025593,0.201992640910587,0.511895586269927,0.371216336118369,0
"6760","Prev",0.0527490536452567,0.237048140399335,0.069299736330008,0.0272235096868593,0
"6761","ES",0.442366207964032,0.18183120905995,0.420420495657946,0.356726084418192,0
"6762","Prev",0.150415340599092,0.118772097714076,0.124559423109197,0.0834660755050417,0
"6763","Prev",0.281134881090929,0.169366233711583,0.256673218269591,0.230954033813525,1
"6764","Prev",0.149742240261025,0.297861079788213,0.117862151699903,0.0731395934072924,0
"6765","ES",0.444081540256986,0.204999380036855,0.435019471097342,0.404431480460481,0
"6766","Prev",0.263339676934417,0.115921169511205,0.22782259735596,0.146418017078614,0
"6767","ES",0.741684527400931,0.170363119102468,0.685170900245541,0.610767722876741,1
"6768","Prev",0.242244585755022,0.338077478649309,0.236149002870685,0.150650810566599,0
"6769","RRH",0.362465258269543,0.150725269129057,0.400160406509839,0.262762407605506,0
"6770","Prev",0.102590677226126,0.275690909682645,0.103712921930296,0.0691891604158218,0
"6771","Prev",0.10780048321412,0.115253549323252,0.140220527624516,0.0703330880882081,0
"6772","Prev",0.156433767712922,0.0845971505054689,0.144302682771066,0.0902505942597155,1
"6773","ES",0.370571789701042,0.13878550454178,0.349223696476509,0.250644890481706,1
"6774","RRH",0.390527684669077,0.116880876478434,0.385495158626659,0.271576853262533,1
"6775","Prev",0.358765702577753,0.0934048263890089,0.326736906852622,0.325390514404201,1
"6776","Prev",0.148201822608672,0.383770338790722,0.131702100772369,0.0757923385858386,0
"6777","Prev",0.347918367424206,0.156153315713292,0.305450794428437,0.198377267936055,0
"6778","Prev",0.105119859057548,0.184032549236492,0.131608856056903,0.0491020544445466,0
"6779","TH",0.291118576732189,0.242946913576882,0.24693188264328,0.174102293426156,0
"6780","Prev",0.259580926708331,0.298913691712133,0.248422320162041,0.240783810266477,1
"6781","ES",0.412586858571477,0.470505230145176,0.371071541818584,0.302861427481067,1
"6782","Prev",0.160014392642602,0.267087730903326,0.135656278682231,0.0782746121048109,0
"6783","Prev",0.11499189551774,0.129425117093633,0.140792115841886,0.0770242302514708,0
"6784","ES",0.240622436796257,0.172411827713032,0.245943909410965,0.141956748151666,0
"6785","Prev",0.219352233956438,0.568790154756554,0.199600695395792,0.132242314501588,0
"6786","Prev",0.357630494616787,0.210818390010533,0.305633725018198,0.213598148895217,0
"6787","ES",0.23873562618081,0.351365215309887,0.249689540277181,0.189949871881942,1
"6788","Prev",0.160844103426657,0.437528140883011,0.167379662222863,0.10831054142258,0
"6789","Prev",0.190610450857981,0.273336824397404,0.196809299193802,0.109267951143053,0
"6790","ES",0.258576633361911,0.607833049913274,0.213614200717698,0.172734597374915,0
"6791","Prev",0.187546202837435,0.27689500942627,0.163496408719006,0.110235192677455,0
"6792","TH",0.187628182984702,0.204249683724808,0.22295407532196,0.137040043990848,0
"6793","RRH",0.345652253961945,0.10698396242405,0.273851146632426,0.202701547854079,1
"6794","TH",0.33270888661858,0.279864253867404,0.332865628791262,0.23712753961909,0
"6795","ES",0.20811772941306,0.266642177062301,0.192538472147826,0.166393176041538,0
"6796","ES",0.494655657483382,0.250258677504277,0.452095223652294,0.330315119194196,0
"6797","Prev",0.208592454918287,0.417620738803337,0.171894576173965,0.101359783529013,0
"6798","Prev",0.132239937906681,0.432024003568793,0.138003074391442,0.0868654131905616,0
"6799","Prev",0.129972726954333,0.148225105984492,0.122011558769616,0.0700985155102593,0
"6800","Prev",0.157726316064657,0.233316344176172,0.171562643832145,0.0985846178721374,0
"6801","ES",0.506821521805997,0.0845476254685051,0.439872931782477,0.363586342298772,1
"6802","Prev",0.235409264034105,0.179120015551351,0.238084434727471,0.148675259878572,0
"6803","Prev",0.196139285248382,0.181727326810384,0.170417794731027,0.122136554685819,0
"6804","Prev",0.179899103375249,0.248697434763238,0.149437077651611,0.103330373607521,0
"6805","Prev",0.143231286247672,0.0530949939814893,0.14850076328919,0.0783188679695046,0
"6806","Prev",0.231563712794592,0.125360382303058,0.19413014553256,0.138125116244805,0
"6807","TH",0.306857305947568,0.214845123052659,0.314563403996352,0.177321018374602,0
"6808","ES",0.562938334359984,0.32011362339988,0.556779789978627,0.461932071187896,1
"6809","ES",0.663414267932129,0.156778882493089,0.590964786957232,0.504033974305808,1
"6810","Prev",0.250266962332407,0.545488331207823,0.240112351818482,0.168355600454216,0
"6811","Prev",0.23428014727675,0.40689443979804,0.188959259682086,0.128375272267154,0
"6812","ES",0.88198081685348,0.159652936950873,0.859869048280437,0.860504323986843,1
"6813","Prev",0.339307217633987,0.31844637861169,0.359785280355402,0.26225449048686,0
"6814","ES",0.505164478063774,0.191642162017666,0.4885665107687,0.377283623104564,0
"6815","RRH",0.432498047355877,0.228518400366317,0.446706492739708,0.302102953870579,0
"6816","Prev",0.218788075045636,0.225941743027803,0.19194712089498,0.114818387024132,1
"6817","ES",0.234055798975885,0.312643001658827,0.208947265693341,0.164686286117115,0
"6818","Prev",0.246676957647605,0.171849545836108,0.180457100345935,0.206131853301944,0
"6819","Prev",0.397643594791185,0.150698553437225,0.364099311571924,0.248303973978897,1
"6820","Prev",0.338961352494696,0.118415735014772,0.327414882903324,0.253074705361379,0
"6821","Prev",0.394736623004251,0.220045367263118,0.399898334701484,0.281174692135455,1
"6822","Prev",0.349971541230277,0.123601130620404,0.306527736775244,0.236418121074007,1
"6823","Prev",0.293132581691353,0.340248267488017,0.231897786317253,0.168333064181321,0
"6824","Prev",0.336458080758222,0.253333981861878,0.295912779321834,0.194751563105441,0
"6825","Prev",0.301648655260657,0.24598456893318,0.286008912541988,0.249087677391145,0
"6826","RRH",0.171357658818242,0.72705499877649,0.126467608830175,0.0949702069837309,0
"6827","ES",0.561676833067601,0.415262304310279,0.467642905485314,0.408104058786651,0
"6828","RRH",0.244194459793282,0.553711721751917,0.315832788201804,0.160613871739577,0
"6829","ES",0.477761787348199,0.113197090325119,0.441781606915711,0.326775454657076,0
"6830","ES",0.281174396094017,0.177191420610549,0.274558049926447,0.200381717951943,0
"6831","Prev",0.155537397891125,0.147005396084625,0.139820196593318,0.079253523886948,0
"6832","Prev",0.229491295256286,0.547426194975007,0.189746175361215,0.118084115519892,0
"6833","Prev",0.174635194869841,0.146918206825166,0.176721676149455,0.0935780863116265,0
"6834","Prev",0.188395201901564,0.336722127657895,0.147061501064476,0.090216102637525,0
"6835","Prev",0.099709146130946,0.146439413330707,0.0861192067205279,0.0608888302834586,0
"6836","Prev",0.226581942653267,0.245880114161505,0.18126756686697,0.11820196496429,0
"6837","Prev",0.17474896039131,0.247805239506135,0.166650171799062,0.132194667207062,0
"6838","Prev",0.224902303424296,0.297049840485448,0.214720242101143,0.130069953964507,0
"6839","Prev",0.247114213477641,0.337789513240763,0.197553392963597,0.122065849817119,0
"6840","ES",0.428198592379817,0.417104988586643,0.363996985127912,0.370904892156014,1
"6841","Prev",0.211947285611849,0.48611008892941,0.18988420261282,0.145575326830122,0
"6842","Prev",0.123086668200694,0.379239473528504,0.11986879279852,0.0631707793966047,0
"6843","Prev",0.181885007296048,0.467566258654868,0.162924155553731,0.110762931358399,0
"6844","Prev",0.118001120149388,0.230029824530669,0.114503876387564,0.0698930196279194,0
"6845","TH",0.389593253539263,0.33989922364121,0.347151352667905,0.249681832688575,0
"6846","Prev",0.128648621314904,0.256268354878417,0.137796952529817,0.0938402735181421,0
"6847","Prev",0.169170199910913,0.207749282391615,0.149985536345956,0.101470601591033,1
"6848","Prev",0.109058074597732,0.311230291882539,0.124529747130117,0.0561482297956758,0
"6849","ES",0.46498826949492,0.165445552568659,0.453807321503259,0.331008877606974,1
"6850","Prev",0.227430380412843,0.581947352206329,0.198028244928837,0.141805788728178,0
"6851","Prev",0.279285990166363,0.277708449410559,0.242368212145021,0.132217535447006,0
"6852","ES",0.603072298284081,0.326760132830951,0.48567998201211,0.456611092401132,1
"6853","TH",0.20576209701947,0.12411778073837,0.173646073431281,0.117859913788411,0
"6854","Prev",0.126745327607285,0.63396649045337,0.154480070941369,0.0766410013489682,0
"6855","Prev",0.328217687139108,0.533170459693849,0.298213632164096,0.222175229819726,0
"6856","Prev",0.146814008607954,0.386385939597497,0.158340257660408,0.0987477551326984,0
"6857","ES",0.668259500129048,0.137899032123609,0.648431778884438,0.612981616378995,1
"6858","ES",0.222769091054042,0.61160019947256,0.19622089246145,0.150754994604468,0
"6859","Prev",0.188264295324834,0.0867865003562578,0.15170665733447,0.121637556119554,0
"6860","RRH",0.267018402764986,0.133931038233578,0.29296503317037,0.220218969338657,0
"6861","RRH",0.252627931539903,0.402273747185318,0.182763687954178,0.145677058889565,0
"6862","Prev",0.187512882942127,0.492384336042987,0.225558301452197,0.11404095552727,1
"6863","Prev",0.252350801995558,0.157548577903368,0.234766175368943,0.130715310931679,0
"6864","ES",0.564709919121352,0.230470034606526,0.578472952306063,0.448720500235788,0
"6865","Prev",0.129613311908726,0.200405000633601,0.115463118766416,0.0731659359845503,0
"6866","Prev",0.115533426191726,0.0960857490286791,0.136272871322695,0.0679225190976876,0
"6867","TH",0.453724847676731,0.390650104455011,0.423395382176989,0.246087573822902,1
"6868","TH",0.321408941594727,0.187645389398371,0.295843818693515,0.269947658573664,0
"6869","RRH",0.517111833700002,0.0975104359593443,0.524547573846289,0.432861893100418,0
"6870","Prev",0.165329094932495,0.108186192941532,0.16576208784888,0.0953564827292498,0
"6871","Prev",0.159300034095614,0.165000671975664,0.144919735306973,0.0924309775728715,0
"6872","Prev",0.189923437602125,0.183551293478711,0.178991973875193,0.102597843608823,0
"6873","ES",0.19970435689824,0.657432801665382,0.150989123088008,0.120532789499508,1
"6874","Prev",0.148655094955558,0.168922808871815,0.147510796422684,0.0905706381855891,0
"6875","ES",0.488041204900602,0.228526258346654,0.437686589307859,0.397309383715955,1
"6876","Prev",0.221718083622742,0.331879595781175,0.194228302383342,0.126183635414799,0
"6877","Prev",0.233585378167119,0.102809859648545,0.249477503722686,0.157455171006039,0
"6878","Prev",0.151277368029037,0.275128406824993,0.159163960032056,0.0771986577482641,1
"6879","Prev",0.259751129303492,0.16324154817672,0.234616178261908,0.178853098241994,0
"6880","Prev",0.23349761724351,0.256357641740384,0.237907456500449,0.150231358735357,0
"6881","TH",0.392782312168572,0.126090503859773,0.399994536477565,0.361313333870385,0
"6882","ES",0.373333674367083,0.218112990321517,0.353718857125631,0.276382087936753,1
"6883","Prev",0.117234984449484,0.171439298033714,0.115938793474165,0.0750462277592526,0
"6884","Prev",0.486467692967995,0.347690822122125,0.44021641595887,0.326935918141636,0
"6885","Prev",0.217811423719037,0.0800652739727706,0.200096410346612,0.118218014657266,0
"6886","Prev",0.313412339156492,0.14122236391566,0.26277847999481,0.320411665035632,1
"6887","Prev",0.260120961073487,0.21732785041475,0.235629798683055,0.183475210573418,0
"6888","Prev",0.165429844303191,0.214498692185941,0.143591899237739,0.0988157480483756,0
"6889","TH",0.367466278333756,0.40415037892978,0.33046566606726,0.252451742788424,0
"6890","ES",0.35994625032997,0.232443684588388,0.297179453177028,0.221989661473996,0
"6891","Prev",0.125396184139181,0.0818235408959779,0.118548275736592,0.078387567833659,0
"6892","Prev",0.458583201828853,0.176208475121094,0.41596620843675,0.36951297046603,0
"6893","Prev",0.142708743265944,0.290037105733956,0.13054879646872,0.0800671270228754,0
"6894","Prev",0.199123459694127,0.096193058436544,0.175671701319911,0.12008453580557,0
"6895","Prev",0.15516624139631,0.30635438469467,0.150223072527543,0.0919481239279381,0
"6896","ES",0.302801539902683,0.509120003974864,0.2862034734506,0.201340540866175,0
"6897","Prev",0.154683226918707,0.191362882468118,0.146118935472626,0.0912244577547234,0
"6898","Prev",0.256586207347095,0.143353806430253,0.199789618332315,0.136478738385896,0
"6899","ES",0.358438861070648,0.0971334000895575,0.269275983602861,0.267494150395215,1
"6900","Prev",0.329788547161872,0.318090207626865,0.277548618812159,0.203095639369854,0
"6901","Prev",0.128512240715245,0.276379064030188,0.137080987479514,0.114657852384667,0
"6902","Prev",0.13946448361444,0.260895161477844,0.130437419524147,0.0857360028524255,0
"6903","ES",0.603778808507024,0.569772688852977,0.54436398186347,0.453562322316369,1
"6904","Prev",0.197131884223802,0.207039711837423,0.191006114386811,0.135164881522187,0
"6905","Prev",0.299745660209467,0.137712769180566,0.283683770521998,0.254700680132492,0
"6906","Prev",0.186750573171898,0.191548993750776,0.181639220453794,0.120998270770952,0
"6907","Prev",0.236529095050736,0.567032406225224,0.210227394643675,0.144219764032811,0
"6908","Prev",0.387119390062814,0.321209307604734,0.37422623227776,0.312304329132111,0
"6909","Prev",0.253600184778319,0.304162552607797,0.266359083321128,0.211554094236795,1
"6910","Prev",0.219521322949719,0.58023748439487,0.186919441984639,0.131186912727208,0
"6911","Prev",0.140550102283513,0.167773034861543,0.116983884888524,0.0779421552273205,1
"6912","RRH",0.211271801745465,0.18251377384727,0.151560044043229,0.152601747866284,0
"6913","ES",0.259957431774831,0.365908445462159,0.236032905971528,0.173648855466694,1
"6914","Prev",0.207849137415191,0.192549185132498,0.194631190651334,0.129062150227662,1
"6915","Prev",0.193968723325529,0.0730934161448821,0.173160212724143,0.107718268583504,0
"6916","Prev",0.164098843722765,0.106372916545938,0.155463476305849,0.0890939057756838,0
"6917","ES",0.40986103274955,0.365853890312835,0.371855484819736,0.313828294672626,0
"6918","Prev",0.298736315070326,0.37256564358593,0.31542123292247,0.232058797936541,1
"6919","Prev",0.216019619552686,0.161932924977137,0.202130794217717,0.197359504355766,1
"6920","Prev",0.157735576872888,0.435946649911463,0.15080703205083,0.104185072139555,0
"6921","Prev",0.110885601089749,0.161179980928106,0.0956167173609179,0.0612606853065355,0
"6922","RRH",0.331718037185023,0.142619844854943,0.300703439024059,0.228191732482741,0
"6923","TH",0.228247897288545,0.133878438781541,0.197415771645339,0.119724452238636,1
"6924","Prev",0.373591197745117,0.125433711509611,0.342763592382142,0.334383631235442,0
"6925","Prev",0.0746050882043986,0.439844880069053,0.0632535223784809,0.0384624799975149,0
"6926","Prev",0.290712520761815,0.144868452086803,0.219691970139048,0.200181439238409,0
"6927","RRH",0.203030782918167,0.265707997225575,0.178365372443074,0.130646597891568,0
"6928","Prev",0.131177766202032,0.389291287444747,0.11513047181514,0.0657534430210877,0
"6929","Prev",0.332452076175095,0.134365032032786,0.321166938347326,0.317627810877261,1
"6930","Prev",0.142079075855033,0.44255416862527,0.124460711310018,0.0890287229691714,0
"6931","ES",0.542688627048744,0.335347688415521,0.481017741979175,0.409153288448476,0
"6932","Prev",0.166195451438874,0.190254499558764,0.140994812229753,0.0948891556369914,0
"6933","Prev",0.218670279565148,0.418472386887559,0.187664923654772,0.12188550781266,0
"6934","TH",0.256453263432912,0.518905104620907,0.239039442171126,0.153428584475602,0
"6935","ES",0.392650973490604,0.146871477018617,0.36521015028131,0.304232080493727,1
"6936","Prev",0.126850699569839,0.238450664901494,0.142890311396331,0.062775629052006,1
"6937","Prev",0.147938122971909,0.586812036948993,0.154999183183498,0.099884683332468,0
"6938","ES",0.260678372658649,0.203391838632521,0.185097933722326,0.146891716168746,0
"6939","Prev",0.136724364710567,0.159932380804424,0.134429181352528,0.0991943331423105,0
"6940","Prev",0.188505913500598,0.15554198493659,0.180375949812317,0.118146830966119,1
"6941","TH",0.551199557947642,0.166083094618011,0.584412268752606,0.541338005631571,1
"6942","Prev",0.122735756482159,0.126756009925334,0.106575083884169,0.0721131104680285,0
"6943","Prev",0.168906236235516,0.151678324626919,0.169682815902492,0.103941004943836,0
"6944","RRH",0.496565733059138,0.128944371190219,0.490162171801193,0.390900154021147,1
"6945","Prev",0.175123478577443,0.123020397939735,0.185951884715991,0.0984341869622381,0
"6946","Prev",0.151315246624126,0.204002330530119,0.124647257101531,0.0864539477019714,0
"6947","ES",0.433558145137262,0.266314699824775,0.368349439038483,0.305144694771322,0
"6948","TH",0.380202949579528,0.241474403185685,0.332428694675103,0.249875435937582,0
"6949","Prev",0.121499484361336,0.231053885028047,0.110811874667758,0.0732930785987607,0
"6950","Prev",0.193456918617877,0.188191179867576,0.187645670396546,0.115837458242648,0
"6951","Prev",0.16434663978308,0.166998284039228,0.138719258407382,0.0801816153744884,0
"6952","Prev",0.365026037349681,0.179487670086793,0.31867350712944,0.258515273539598,0
"6953","Prev",0.128296442727607,0.547733842877089,0.115475839057706,0.0816746086620655,0
"6954","Prev",0.266653460315212,0.199442996717459,0.279835382033526,0.186523597178361,1
"6955","ES",0.505236893612694,0.414526012026613,0.411750640824466,0.372691581559481,0
"6956","Prev",0.49120257441326,0.20690297339139,0.421976562074138,0.313231578761268,0
"6957","Prev",0.211447473399301,0.375163567231609,0.192044822926337,0.122184595855431,1
"6958","Prev",0.221413117777133,0.181376825907206,0.189359529444158,0.121087144055131,0
"6959","TH",0.147325825452247,0.154845544753321,0.160745921064635,0.098692289992236,0
"6960","ES",0.470495028275755,0.580922117925691,0.419608563432278,0.340271214796034,1
"6961","Prev",0.164439804557041,0.192153473969331,0.165881540699145,0.103739173516052,0
"6962","RRH",0.347712050122933,0.185738672244983,0.330799038888984,0.239528181241644,0
"6963","ES",0.442710386327952,0.632118047344062,0.379485387504126,0.384506505210888,1
"6964","Prev",0.355067879127175,0.149317096773675,0.295732943546011,0.222459929143379,0
"6965","Prev",0.171706919564224,0.224043171166333,0.179171854974636,0.109330463797171,0
"6966","Prev",0.140845514370106,0.144474703740729,0.135598711446689,0.0853056760448217,0
"6967","Prev",0.134281092716764,0.767558718209328,0.125149783510324,0.0818650639356504,0
"6968","Prev",0.176778752778958,0.118054269076329,0.173112374313145,0.102777126963911,0
"6969","Prev",0.255545665140666,0.265293629880631,0.249807998835763,0.163623284018145,0
"6970","ES",0.24639447507957,0.347786680194239,0.221581394262036,0.165055908052742,0
"6971","Prev",0.237570406338244,0.14970216582501,0.198718497273449,0.162466758903708,0
"6972","ES",0.108346723661887,0.117302059276642,0.117302059276642,0.0792224678857635,0
"6973","Prev",0.156089117489283,0.220437100810571,0.143164958310489,0.0824100208159449,0
"6974","Prev",0.109033704019849,0.119082938504081,0.101678932377131,0.0558310905471957,0
"6975","Prev",0.244292664395856,0.504904551599551,0.224203345565454,0.157333392937956,0
"6976","ES",0.463353028492992,0.170191275390545,0.429777740301522,0.382920498901888,1
"6977","Prev",0.27511072847456,0.242107625538378,0.269094179742512,0.176313959975791,0
"6978","Prev",0.158990919966281,0.171983593299303,0.13575358287657,0.0930391390193791,0
"6979","Prev",0.410487261433109,0.271072699966021,0.396555310337655,0.294118223924388,0
"6980","ES",0.204235493224053,0.372335860701319,0.158395122430391,0.140070981005877,0
"6981","Prev",0.233611253011869,0.14161294388001,0.195918048807308,0.127113832736984,0
"6982","Prev",0.219524084971616,0.256055612892359,0.189893812820852,0.128735478712613,0
"6983","Prev",0.214477174622248,0.19606991427445,0.216123216396277,0.124919361791943,0
"6984","ES",0.40789575580821,0.6496948325324,0.362912365952581,0.293973935034008,1
"6985","Prev",0.385143548675074,0.122473186462859,0.316357693382177,0.275772258028147,0
"6986","Prev",0.154362096916061,0.209984229701624,0.126791955042147,0.0883712762874986,0
"6987","ES",0.441420965275516,0.12111160885835,0.403853067457027,0.31127991652091,1
"6988","ES",0.581768083947635,0.246344826803091,0.61951334085192,0.483461107579703,0
"6989","Prev",0.160801842406556,0.148510308810095,0.20455775590142,0.120312861229415,0
"6990","Prev",0.198701508309021,0.111737761404548,0.213180017499164,0.126012899770307,0
"6991","Prev",0.172651778751474,0.248421315201212,0.157915809338388,0.123514224265432,0
"6992","ES",0.371623440060642,0.169780390046848,0.326915347626252,0.243054932009896,0
"6993","Prev",0.33384516845843,0.154292768458138,0.276709901146355,0.192552625807223,0
"6994","Prev",0.341781177331079,0.181295687525998,0.279656667136362,0.231568436370846,0
"6995","RRH",0.212756244046418,0.133735024359142,0.264038893497635,0.133766158328864,0
"6996","ES",0.537189693780899,0.196385486887468,0.514650429338962,0.476170977625858,0
"6997","TH",0.239809263027373,0.237160401795082,0.240596891195679,0.149216761401802,0
"6998","Prev",0.19491552368079,0.354420278690071,0.170505420302381,0.106693618294337,0
"6999","Prev",0.384579650308084,0.121481200812119,0.354941695773162,0.267742058429766,0
"7000","Prev",0.170698854179594,0.200508113054169,0.139817754284931,0.0883653491528445,0
"7001","Prev",0.228876476210626,0.143840541304229,0.208195006177703,0.206480575542934,0
"7002","TH",0.432964689695701,0.315772401687884,0.466111372201327,0.348803609630005,1
"7003","Prev",0.270678860444578,0.327816030000485,0.235854910711265,0.184434579911772,0
"7004","Prev",0.227034426056752,0.219610019610672,0.221217444447139,0.181939667980008,1
"7005","ES",0.320581860014896,0.178838823252947,0.240117707381412,0.19177439252104,0
"7006","Prev",0.22235485388633,0.285104082172522,0.204158195559465,0.136727486310399,0
"7007","Prev",0.127191730677359,0.157175877772962,0.112759862494729,0.0714359902797985,0
"7008","TH",0.321222130251621,0.299127292458034,0.299127292458034,0.252740603709698,1
"7009","ES",0.780461191660856,0.793406417116399,0.749957372798272,0.629975262039717,1
"7010","TH",0.29923663683006,0.446221323064454,0.23472206074486,0.181854809109604,0
"7011","Prev",0.195798012287334,0.277716110393467,0.193623288324396,0.126582166469875,0
"7012","Prev",0.138551213935711,0.272394752948471,0.129074460868693,0.089499404689798,0
"7013","Prev",0.199904835883718,0.117594608086218,0.192734588244946,0.138284111799233,0
"7014","Prev",0.160776500705634,0.112084497201095,0.159070438558906,0.0969479885619642,0
"7015","Prev",0.210873740726012,0.199283855562556,0.188241529818665,0.116078594276497,1
"7016","Prev",0.141086340059368,0.145242025145281,0.120847325851753,0.0813090393318151,0
"7017","TH",0.209864292930586,0.591157602733968,0.18025337747048,0.125376674726259,1
"7018","Prev",0.19648516379357,0.0701944191615061,0.173750708959685,0.12211656132719,0
"7019","Prev",0.173481336100104,0.145750032873453,0.14943240937508,0.104486049743839,0
"7020","Prev",0.271474944953164,0.180273217177645,0.249500773476955,0.167263311047217,0
"7021","RRH",0.632295578081321,0.240139409369078,0.614634666536037,0.527545154804918,0
"7022","Prev",0.167854366397687,0.11919480040917,0.14520770595851,0.101853784853191,0
"7023","Prev",0.155692190009767,0.180376081772009,0.1409019459206,0.097962663791118,0
"7024","Prev",0.185905466380686,0.191071130529114,0.156564988696058,0.120451383365855,0
"7025","Prev",0.169821915184853,0.35259857450755,0.147409461211625,0.093028313338024,0
"7026","Prev",0.133751015725195,0.397996376785171,0.106566206901923,0.0748058811919888,0
"7027","ES",0.393838202726362,0.359465765584235,0.388417058972799,0.256346203905016,0
"7028","Prev",0.100668459226556,0.827791019196044,0.0746495107897349,0.0507609816068273,0
"7029","ES",0.449657366349566,0.168001378620332,0.401632913411258,0.336869624442119,0
"7030","Prev",0.274245848141338,0.549298805173292,0.272724544826729,0.168298304061944,0
"7031","Prev",0.206794963995717,0.1291336061194,0.181997564088465,0.167588154982014,0
"7032","ES",0.546990773214489,0.107541298184408,0.557018823153904,0.5744700746197,1
"7033","ES",0.219171708757696,0.211401234862977,0.155181270159133,0.123788586308046,1
"7034","Prev",0.276577921185427,0.159594496016007,0.260451013923002,0.17269468079002,1
"7035","RRH",0.272308363090109,0.139058223297356,0.269026033671849,0.155589065087548,0
"7036","Prev",0.137510977629856,0.163892782732964,0.131572641239686,0.0817651664256154,0
"7037","Prev",0.156034338107978,0.373631216760915,0.153074766854251,0.09465630377384,0
"7038","Prev",0.223332764860388,0.428893608192779,0.194016010475289,0.124396354453988,0
"7039","RRH",0.150088481812267,0.362896468574231,0.138997633923411,0.0815162319848989,0
"7040","Prev",0.127167099244407,0.182040080252617,0.114853991055762,0.0651682595525037,0
"7041","RRH",0.385804406448571,0.198264110463108,0.364883837885187,0.278029564174414,1
"7042","Prev",0.196124605885757,0.235020460401577,0.17236720075994,0.113519523798639,0
"7043","Prev",0.221238075345614,0.147396803244273,0.189081027231996,0.118659189864751,0
"7044","Prev",0.123295000574041,0.196815453122303,0.104860975805792,0.0732943797025391,0
"7045","Prev",0.373458387685053,0.183735898301289,0.3861558535796,0.356733057007845,1
"7046","RRH",0.305201051523187,0.122734725947934,0.310691693438844,0.212217246084098,0
"7047","Prev",0.302994330217269,0.173476493520205,0.269423373507651,0.200995559686779,1
"7048","Prev",0.203757410877596,0.319887607749862,0.183432306769368,0.128712033959627,0
"7049","ES",0.482814749170206,0.353772223073485,0.419722708319508,0.359516702939034,0
"7050","Prev",0.175119420056202,0.17147177438773,0.146408552807482,0.104076435006587,0
"7051","Prev",0.204790298003959,0.325141097661076,0.184074369413575,0.107023387901152,0
"7052","Prev",0.207762094439825,0.357134700880998,0.194124002381551,0.198775227905984,0
"7053","Prev",0.114061157701513,0.268002546380204,0.110002598374488,0.0621213148036566,0
"7054","Prev",0.134725009387566,0.115001389594729,0.138468396072301,0.0639165672787157,0
"7055","ES",0.412183869056805,0.146545613666546,0.337391872474715,0.287635371769123,0
"7056","Prev",0.0869995505640658,0.186146326875436,0.109005728299916,0.0489838283349484,0
"7057","TH",0.364296878013661,0.163499067968537,0.33048295241696,0.249087108349304,0
"7058","Prev",0.144192609255311,0.411751637544579,0.12701183271894,0.0797353970155899,0
"7059","Prev",0.146855599352949,0.158254381586862,0.141189981065869,0.0836820733696841,1
"7060","TH",0.292751788587626,0.135638219578406,0.332532847833319,0.237728096297906,0
"7061","Prev",0.38446842984323,0.33218690445477,0.350776862079749,0.260276514558945,0
"7062","Prev",0.150230625548853,0.135590968741114,0.175833770468253,0.091385123067689,0
"7063","Prev",0.181049427377235,0.171721533963737,0.191409429954049,0.106434065858783,0
"7064","Prev",0.247458579712726,0.141582520450129,0.251989445329082,0.165215857018415,0
"7065","ES",0.270429033656344,0.367255674145927,0.222619896592094,0.205704141363706,0
"7066","Prev",0.232062918083373,0.590714886566042,0.217594744621957,0.138704093530354,0
"7067","Prev",0.249642306828825,0.421843369444254,0.226614027205888,0.158008231851201,0
"7068","ES",0.356292817773057,0.235347412091066,0.345282098272056,0.234005719781525,1
"7069","Prev",0.171049763137729,0.153526948699851,0.1521321124988,0.116226683894607,1
"7070","Prev",0.153131124779531,0.0698971645223803,0.150021118556855,0.109468307349479,0
"7071","Prev",0.242607019440782,0.146888841257228,0.201996903678073,0.130277974930726,0
"7072","Prev",0.126892003923452,0.139874987567726,0.141499181971678,0.0693962645800831,0
"7073","Prev",0.329143924810988,0.225037402559296,0.264773835907556,0.184970765424649,1
"7074","RRH",0.292993697880391,0.188268655424924,0.337187913199076,0.285321569327565,0
"7075","Prev",0.191139590032633,0.311788641467003,0.169247421448082,0.11046055270558,0
"7076","Prev",0.217491171275076,0.165228563911342,0.172888088911486,0.133118483270618,0
