"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible"
"6411","TH",0,0.174455594245313,0.181024812585182,0.202747193601293,0.125091664792711,1
"6412","ES",1,0.266646288334774,0.202956093973266,0.234426517077679,0.16408005420949,1
"6413","Prev",0,0.202664366915059,0.177909054331142,0.171016491325467,0.126895807149881,1
"6414","Prev",0,0.320478015268972,0.322304877229532,0.286606759528134,0.210084909687957,1
"6415","RRH",0,0.505491636812782,0.428197070757953,0.509355164615677,0.363841339433439,1
"6416","Prev",0,0.178564808624113,0.200437967578376,0.182548360553216,0.115030711436291,1
"6417","Prev",1,0.24371116599783,0.243731366773434,0.213946206976591,0.157559200988762,1
"6418","Prev",0,0.444961126138938,0.35572396705912,0.402334406184938,0.328323070717969,1
"6419","ES",0,0.358806075771679,0.34165176233919,0.30504306253488,0.285983827769535,1
"6420","Prev",0,0.372400280574714,0.404554977003351,0.338484418852797,0.266946773700262,1
"6421","TH",0,0.266646288334774,0.202956093973266,0.234426517077679,0.16408005420949,1
"6422","ES",0,0.337403223437272,0.315246146255218,0.284899488276011,0.239676419151603,1
"6423","Prev",1,0.349648046074889,0.315008070089879,0.321309338606075,0.219968542780598,1
"6424","ES",0,0.701629905399426,0.733588748740443,0.658581767567821,NA,0
"6425","ES",1,0.74400755967123,0.6766268752066,0.667336955627672,0.609413859242411,1
"6426","TH",0,0.410540671760886,0.37400916300914,0.398554396184252,NA,0
"6427","TH",0,0.314042268339898,0.272757496647713,0.27278668896358,0.201913002566902,1
"6428","Prev",0,0.145790626312737,0.16151486626024,0.156208427901404,0.0979696341932609,1
"6429","Prev",0,0.476908665727555,0.469260581150711,0.482629074327623,0.376227206890585,1
"6430","TH",0,0.36240404323408,0.297390363958609,0.343981043319532,NA,0
"6431","TH",0,0.361713413245306,0.28740573127015,0.323167348891418,0.238386347412974,1
"6432","ES",1,0.253872454798844,0.200417554900305,0.240175173575489,NA,0
"6433","Prev",0,0.0725616581957567,0.063473990065026,0.0733738696445089,0.0379382241190636,1
"6434","RRH",0,0.399927975162341,0.319039722054009,0.335259558706164,NA,0
"6435","ES",1,0.234944269341041,0.176683646578914,0.223385453984579,NA,0
"6436","ES",0,0.144896510565745,0.147175268903137,0.137172985334113,NA,0
"6437","Prev",0,0.346202481206467,0.258373981314627,0.303066742357346,0.221227575581986,1
"6438","Prev",0,0.179878154615562,0.184590557762812,0.159126405191248,0.112398852658155,1
"6439","ES",0,0.259824191405746,0.181574781967261,0.21159071252316,0.137175825122279,1
"6440","ES",0,0.45246441217892,0.436157533330473,0.397489592891175,NA,0
"6441","ES",1,0.305178611204555,0.344502785886176,0.264551925894854,0.212568796163852,1
"6442","Prev",0,0.226644652321298,0.204151575167069,0.208142491246729,0.145039908764155,1
"6443","Prev",0,0.249785645533665,0.236175441899785,0.247732983904061,0.154546508685737,1
"6444","ES",1,0.208269859631243,0.175143627846345,0.179092496820414,0.115708002328227,1
"6445","TH",1,0.551432824290904,0.49078550682801,0.526601623255544,0.395066636988209,1
"6446","ES",0,0.321567740302688,0.311926729863858,0.307800617447153,NA,0
"6447","Prev",0,0.13249286432791,0.134524822441686,0.114587533503821,0.0734275875559506,1
"6448","Prev",0,0.331566061173545,0.332813327156039,0.300079898689835,0.230477062308692,1
"6449","Prev",0,0.313664232096452,0.344912722237546,0.284467625358112,0.235428218521919,1
"6450","TH",0,0.564031768788628,0.496049275111313,0.560273242687582,NA,0
"6451","RRH",1,0.699816723354521,0.659628923538259,0.702366196356351,0.597263312427348,1
"6452","ES",0,0.229618946685815,0.204596744391585,0.190198410612507,0.141675659019241,1
"6453","ES",0,0.365437221819125,0.288682324508298,0.355128196340904,0.252469448132035,1
"6454","ES",0,0.212767561666348,0.18550421459732,0.206237017599955,0.132013072217056,1
"6455","ES",0,0.227112114008169,0.168516010857884,0.219603042538337,0.14339323794486,1
"6456","Prev",0,0.291241667385071,0.210844557281625,0.250853113499771,0.177653275429397,1
"6457","TH",0,0.364460952522702,0.300037522286699,0.347164715822942,NA,0
"6458","ES",0,0.267719225625667,0.230429005517094,0.255388746601931,0.169401848917461,1
"6459","ES",1,0.296175014831966,0.281111754599398,0.242987819962979,0.197943210878696,1
"6460","Prev",0,0.395553210501869,0.330557781584919,0.334211071947081,0.276121720402306,1
"6461","ES",1,0.283361161074928,0.199609012639,0.224370591084861,0.17265472015006,1
"6462","Prev",0,0.197917572354523,0.167194170290719,0.177893344090459,0.118044844668658,1
"6463","ES",0,0.506340695364784,0.537909896498374,0.504581078961086,0.438192796192544,1
"6464","Prev",0,0.280292135665407,0.193146521286396,0.243034112918765,0.158867514806673,1
"6465","TH",0,0.433087251050291,0.398364104949187,0.382769021111827,0.312888089379254,1
"6466","ES",0,0.303495128078937,0.229139312472187,0.239704412244842,0.185116817955812,1
"6467","Prev",0,0.161926675326089,0.173172805801045,0.155981521482878,0.0931273999680156,1
"6468","TH",0,0.264710319239903,0.195151408522508,0.251352445762078,0.165986080841252,1
"6469","ES",0,0.752271514078306,0.689591405579343,0.685478605580514,NA,0
"6470","ES",1,0.43322718781862,0.336052755649814,0.365144362658924,0.279643822458094,1
"6471","Prev",1,0.24867576180228,0.275515662108699,0.21851270302453,0.145062850824186,1
"6472","Prev",0,0.19169499839971,0.132373984710953,0.158712992078517,0.104302319199554,1
"6473","Prev",0,0.280004327867062,0.20165467893666,0.240722620161699,0.169076697256775,1
"6474","Prev",0,0.145024644513152,0.109396747947796,0.120973803397398,0.0801585211623289,1
"6475","Prev",0,0.228507798106755,0.257139527664958,0.228886789440261,0.141325250312829,1
"6476","ES",0,0.337437885532501,0.289510266523614,0.238228332672506,0.194514910053788,1
"6477","ES",0,0.417738997244444,0.329841798072224,0.400522212959794,0.29108793792788,1
"6478","ES",0,0.20363295329476,0.18253103314487,0.198917075102914,NA,0
"6479","ES",1,0.56721621774269,0.489295686137502,0.532557521392972,0.395686165589367,1
"6480","TH",0,0.214153952943005,0.138594560021261,0.189212659799895,0.119503807368964,1
"6481","Prev",0,0.185332732129607,0.176103391566379,0.187536862085989,0.124657393422417,1
"6482","ES",0,0.299736253595156,0.331922578160592,0.324305487113331,0.25014562455537,1
"6483","ES",0,0.274504760203463,0.215185702815264,0.232362441763652,NA,0
"6484","TH",0,0.355087428453405,0.269771681550894,0.291137427988416,0.232012381500054,1
"6485","ES",0,0.304040706534008,0.390215819435858,0.354400389407983,NA,0
"6486","ES",0,0.156799612633451,0.161836781555057,0.175280790347161,0.109166352596262,1
"6487","RRH",0,0.235441479836229,0.234967552161572,0.198337140877204,0.157568056064246,1
"6488","Prev",0,0.597110834288813,0.508694909102369,0.529183020749218,0.481783259803473,1
"6489","TH",1,0.487239546191705,0.455932437967391,0.504568673813324,NA,0
"6490","TH",0,0.374655992466095,0.282696135178529,0.31043185103239,0.231156936104976,1
"6491","TH",0,0.361944018312791,0.256203030833484,0.285134583022561,0.209230587187355,1
"6492","Prev",0,0.24622426338423,0.198996769335318,0.190609720341379,0.129055613263116,1
"6493","ES",0,0.357138444511189,0.339028651720328,0.314678901889561,NA,0
"6494","Prev",0,0.234602152017311,0.162969674811039,0.213166761355575,0.122596738618402,1
"6495","ES",0,0.558461768631475,0.489818869875257,0.474183774617282,0.425336963252289,1
"6496","ES",0,0.497935921117424,0.470791287958261,0.435785934174761,NA,0
"6497","ES",0,0.374096412273349,0.282332442453031,0.310051961791663,0.230545958465227,1
"6498","ES",0,0.275124583393854,0.214331269710644,0.263457848662406,0.181038490630172,1
"6499","Prev",0,0.152064310087954,0.168908526397747,0.152370789049856,0.100029584863091,1
"6500","Prev",1,0.458322879374051,0.471306060059864,0.408316707725526,0.367524928629342,1
"6501","TH",1,0.321487940964289,0.234994331810938,0.281375570496726,0.195980433370571,1
"6502","ES",0,0.383650283688237,0.36653977188598,0.345558568594903,0.281360952883086,1
"6503","Prev",0,0.170323146786962,0.196130634468209,0.202956837292312,0.117867565672691,1
"6504","TH",0,0.211371743578786,0.179547565218966,0.16935243387957,0.114479469473772,1
"6505","Prev",0,0.352420786927574,0.344017997219126,0.359187914306542,0.27426978076717,1
"6506","ES",0,0.19593503821407,0.155260680890349,0.147906892074562,NA,0
"6507","Prev",0,0.386111783812299,0.369365649165064,0.328505419934242,0.261463462269929,1
"6508","ES",0,0.436274078090971,0.360792360576083,0.419629264937131,0.305223643581741,1
"6509","Prev",0,0.325799307507404,0.306551874826929,0.305639668917256,0.21757470455833,1
"6510","RRH",0,0.321957855296661,0.290833335191215,0.347120480934587,NA,0
"6511","ES",1,0.303166508270851,0.292505675554985,0.271603875378078,0.206991610583353,1
"6512","ES",1,0.221286820416,0.247002612887302,0.196804250873999,0.142566439786048,1
"6513","Prev",0,0.204384127291643,0.187434216048392,0.24716177292781,0.134974665533003,1
"6514","Prev",0,0.252588425556045,0.24500480870618,0.232782847822444,0.165925372225688,1
"6515","ES",1,0.554395655545329,0.576165585874532,0.468587530331313,0.440179594614662,1
"6516","Prev",0,0.137546929724076,0.145278465244339,0.13769265339547,0.0812091683926869,1
"6517","Prev",0,0.191282873303547,0.185802937514949,0.177689938826622,0.121978223689798,1
"6518","Prev",0,0.57275166475622,0.554500681272902,0.51448315066008,0.504082999638692,1
"6519","RRH",0,0.278638694222211,0.290299004625108,0.279718259127148,0.190133862738457,1
"6520","Prev",0,0.286039560950569,0.306076120528114,0.267042442755221,0.205913150385065,1
"6521","Prev",1,0.187962704391629,0.192017244934252,0.169746720844381,0.113702291004509,1
"6522","Prev",0,0.354906967318135,0.330065296385224,0.318854386506919,0.234113579829054,1
"6523","Prev",1,0.212020384743844,0.191856614713469,0.201857613784223,0.140225256081227,1
"6524","RRH",0,0.369594435060052,0.320709045788073,0.359486891683404,NA,0
"6525","TH",1,0.437723676098059,0.353424669337163,0.41207960198252,0.302150565621181,1
"6526","Prev",0,0.283511260560688,0.205528382274114,0.253520167755525,0.163647780178431,1
"6527","TH",0,0.435016528167613,0.366536502117055,0.412269266219156,0.293521107680389,1
"6528","TH",1,0.219897086974353,0.188871444647137,0.221416545435224,NA,0
"6529","RRH",0,0.339183988716102,0.360800040343218,0.331551749542189,0.238599278347977,1
"6530","Prev",0,0.294755085812457,0.246155407014063,0.247365256274179,0.185496126008968,1
"6531","Prev",0,0.264832528942233,0.196819857564149,0.236609054333289,0.150169120481111,1
"6532","TH",0,0.359810872735884,0.281837740296705,0.336978335548374,0.238120035589969,1
"6533","Prev",0,0.221130624352305,0.158144729616894,0.215840140107689,0.122880445334231,1
"6534","Prev",0,0.262671481631705,0.181257890819905,0.231517616253042,0.157646247637039,1
"6535","ES",0,0.199750797105334,0.193056221056775,0.169248090051695,0.122009236864505,1
"6536","Prev",0,0.177113529791759,0.13008398461177,0.171171382775033,0.091988432883144,1
"6537","ES",1,0.530315081994312,0.507382523328879,0.536170814670486,NA,0
"6538","Prev",0,0.176923412475066,0.131355100253151,0.162183880942286,0.0870773335366636,1
"6539","ES",0,0.258273133754199,0.244555991838654,0.209839283465939,0.151355588054365,1
"6540","ES",0,0.419312260188532,0.37744663092589,0.405061971875334,NA,0
"6541","Prev",0,0.274784566454671,0.203734558468859,0.258775411685682,0.16273567389235,1
"6542","RRH",0,0.188272922781554,0.131931525509876,0.120019375580319,0.0930235028001035,1
"6543","ES",0,0.40392739261002,0.413298791403526,0.343284913601775,NA,0
"6544","ES",1,0.666962451802235,0.628536470507176,0.598488007237021,NA,0
"6545","Prev",0,0.209599270568206,0.207384513471748,0.174174500940754,0.123396810616283,1
"6546","ES",1,0.52214791253978,0.43148505247603,0.450415405131882,0.392629859872478,1
"6547","Prev",0,0.175227795305768,0.150565915981086,0.173891139001895,0.103099658226212,1
"6548","TH",1,0.59329333976942,0.516279214655471,0.558383890111722,0.424399067192718,1
"6549","ES",0,0.237982573904035,0.230360883747061,0.176820131920998,0.140663622837374,1
"6550","Prev",0,0.268716580295951,0.186163916771584,0.237108870457026,0.162257407277123,1
"6551","TH",0,0.523567878404326,0.442510286808302,0.506499352468539,NA,0
"6552","TH",1,0.269727788136892,0.204627350161953,0.220015532539631,NA,0
"6553","TH",0,0.366973538419028,0.293096537550637,0.366614780737244,NA,0
"6554","TH",0,0.378975859101201,0.3082255921975,0.361598345730963,NA,0
"6555","TH",0,0.71138127359074,0.629025686490011,0.721844827083486,0.604088033364252,1
"6556","TH",0,0.356921533881163,0.290188888796172,0.341747844540074,NA,0
"6557","ES",0,0.240900975452048,0.232296627750603,0.178851359376662,0.14228465876453,1
"6558","ES",1,0.379058222615457,0.290832156643063,0.341231829408417,0.255484844087718,1
"6559","ES",1,0.638247272160632,0.549273118062022,0.586405708305141,0.498984088894458,1
"6560","TH",0,0.264969142132957,0.191802470234208,0.234196950043021,0.164375121582352,1
"6561","ES",1,0.2663327385124,0.186564056197399,0.20027686597139,NA,0
"6562","TH",1,0.499158711286969,0.4035960701361,0.453576217965003,0.396513009041364,1
"6563","TH",0,0.421598408434288,0.391113027013898,0.342873172504803,0.293335179398165,1
"6564","TH",0,0.263928455890471,0.248289968120106,0.23126836462247,0.158220482860562,1
"6565","Prev",0,0.250006684267966,0.173252807417306,0.206507383926935,0.154951001312502,1
"6566","ES",0,0.509954490113363,0.465819684582248,0.482280016386184,0.387668427153207,1
"6567","TH",0,0.505425414364513,0.424837640509074,0.459848433470396,0.355499540900827,1
"6568","TH",1,0.418181113192519,0.420529595677415,0.363570785826744,NA,0
"6569","RRH",1,0.856159555098408,0.825767822891888,0.883172918349383,NA,0
"6570","Prev",0,0.361684212003593,0.341006704321405,0.326337146860051,0.239761215879252,1
"6571","TH",0,0.306313334335254,0.231082512543665,0.26253413684967,0.186005143156381,1
"6572","Prev",0,0.16631504000002,0.144901304925482,0.159136998469382,0.101101310059867,1
"6573","RRH",1,0.21225694343834,0.196973028284026,0.15866944336643,0.130344871647442,1
"6574","Prev",1,0.333124018362081,0.366749741315907,0.316639803594362,0.283458855770232,1
"6575","TH",0,0.439942401925296,0.353285171847444,0.375603690833047,0.358195755183572,1
"6576","ES",1,0.524619926718183,0.449513350420247,0.433377763234198,NA,0
"6577","ES",0,0.230051211998949,0.229533901399588,0.209915066593268,NA,0
"6578","Prev",0,0.234657684822704,0.211335818927463,0.206070613123264,0.13310291439058,1
"6579","ES",0,0.541268431996904,0.526680522416414,0.475852600077724,0.439925459282376,1
"6580","Prev",1,0.317922371628929,0.314080130847887,0.314580451840187,0.240369349666707,1
"6581","Prev",0,0.228481627590075,0.151159113737096,0.220680851764874,0.123700934782627,1
"6582","ES",1,0.358800304807323,0.271607365803332,0.277568941614395,NA,0
"6583","ES",0,0.256732501163413,0.259422058859991,0.200865063995218,NA,0
"6584","ES",1,0.365354345388112,0.329124585369374,0.269338815150427,0.225859141336494,1
"6585","TH",0,0.484384524444157,0.368800208871018,0.476031958234799,NA,0
"6586","Prev",1,0.353079917062922,0.296427416617058,0.312026495786873,0.253271758777867,1
"6587","Prev",0,0.190913342270595,0.177296034469586,0.167121530445077,0.106415435568553,1
"6588","ES",0,0.51456527843216,0.423476273226923,0.43058039711999,0.442403565791236,1
"6589","ES",1,0.695852737843066,0.610446819556315,0.605975170787512,NA,0
"6590","ES",0,0.201530453569058,0.215658847613124,0.171440792451577,0.122604347212148,1
"6591","Prev",0,0.17239258400319,0.146004903814964,0.151599694629149,0.0947862723024638,1
"6592","ES",0,0.546541549635877,0.468911228546807,0.502865928380137,NA,0
"6593","ES",0,0.283782422629426,0.282906754572107,0.230769856192991,NA,0
"6594","TH",0,0.514011437741713,0.465648352148401,0.504840846085483,0.447976302564418,1
"6595","Prev",0,0.234105556985161,0.208832560117359,0.205556338004574,0.131211281922158,1
"6596","ES",0,0.267455260246609,0.247142045423945,0.237936874483523,0.177297843945713,1
"6597","RRH",0,0.327219747942803,0.334137645179718,0.32048032233882,0.21838165356819,1
"6598","TH",1,0.458709511292682,0.393874526958453,0.392029272230213,0.308989102313417,1
"6599","ES",1,0.343196562503675,0.293676073241493,0.292158269712835,0.219052686908177,1
"6600","Prev",0,0.552348515278466,0.522735940395095,0.543223003503748,0.446168671046295,1
"6601","ES",1,0.328733155306075,0.314538097154301,0.250917820791765,0.205516110457416,1
"6602","TH",1,0.234811396287114,0.202365268533831,0.22345582179983,0.155712979999753,1
"6603","Prev",0,0.0983468364138929,0.12354442372375,0.0989615522156264,0.0598665169615802,1
"6604","Prev",0,0.305809160842322,0.312351506165697,0.274152642876302,0.198304312721904,1
"6605","Prev",1,0.132267786201104,0.118955885176864,0.117778577063592,0.0706464501227571,1
"6606","Prev",0,0.212542054411126,0.194109504014396,0.195326435557552,0.127875722387183,1
"6607","ES",0,0.311179832904587,0.24971064000755,0.249014655556151,0.200204535183075,1
"6608","Prev",0,0.183806458129323,0.183190680189014,0.182767740855124,0.103073949946708,1
"6609","Prev",0,0.191878744023694,0.189987966749242,0.173578328888742,0.117928786508585,1
"6610","TH",0,0.355265984614245,0.291776299133487,0.308619896702363,0.23907854255955,1
"6611","Prev",0,0.121593070566389,0.119677511979378,0.120033575627745,0.0747287990284502,1
"6612","ES",1,0.513747202893454,0.478567746222071,0.518396282078539,0.385467419003911,1
"6613","TH",0,0.675060368963814,0.577601262914496,0.67041476311343,NA,0
"6614","Prev",0,0.297094733500807,0.229782729222328,0.271852734814902,0.17216906518557,1
"6615","ES",1,0.592038456291941,0.518919868940441,0.580138121437278,NA,0
"6616","Prev",0,0.262298760801685,0.235303356629273,0.236911594223686,0.163618628241851,1
"6617","ES",0,0.61681924953969,0.514848477063894,0.538493850866041,0.468860219489119,1
"6618","Prev",0,0.385511684128418,0.367390162256273,0.371501428215593,0.277960197130809,1
"6619","Prev",0,0.238868098868589,0.221034364154121,0.221888879864607,0.148845022034633,1
"6620","Prev",0,0.300338869222922,0.285339441595922,0.269297366933911,0.199048162682931,1
"6621","ES",0,0.252132612802747,0.242428742303779,0.20183637191773,0.172967410589633,1
"6622","Prev",0,0.209101572941204,0.190643824756365,0.191350188034877,0.125292447863337,1
"6623","ES",0,0.311383337247265,0.258724555328919,0.250805515545107,NA,0
"6624","TH",0,0.265229944053278,0.198418117089702,0.209948645719594,NA,0
"6625","ES",1,0.523213155382761,0.420703453077798,0.408312663152617,NA,0
"6626","ES",1,0.381866132015415,0.34716932363383,0.294785001340905,0.225795628355528,1
"6627","Prev",0,0.444370591722928,0.434200367457781,0.418572487732962,0.333225787213003,1
"6628","ES",0,0.223262081630473,0.188397034615019,0.202011293994161,NA,0
"6629","ES",0,0.237910025735653,0.224046461308529,0.186712150558669,0.150219735920791,1
"6630","ES",0,0.231323934001404,0.25142994502078,0.203820682049257,0.162629405940004,1
"6631","TH",0,0.217983942518486,0.227884571886762,0.170470844380075,NA,0
"6632","ES",1,0.529245137600387,0.523331320475486,0.495098423348776,0.42427292248723,1
"6633","Prev",0,0.130756391379975,0.15300385261074,0.138732113141873,0.081065371826162,1
"6634","ES",0,0.137741929861082,0.155501495226805,0.10585560400789,0.0980380521677665,1
"6635","Prev",0,0.170454329873776,0.170738987882666,0.155167632457998,0.0985011722020065,1
"6636","Prev",0,0.240408282874862,0.23169843913029,0.231200918004862,0.159031951447516,1
"6637","Prev",0,0.287495543433989,0.217848598019747,0.262362250728936,0.165178832896811,1
"6638","Prev",1,0.339310346810448,0.33139143368028,0.288909923191236,0.260920745047356,1
"6639","Prev",0,0.18404918336311,0.182421953842893,0.160759775651827,0.122770553840771,1
"6640","TH",0,0.51644032630005,0.443767040580323,0.523513181887336,NA,0
"6641","ES",0,0.258697697727113,0.251835816593473,0.206928663434126,NA,0
"6642","ES",1,0.277117701972558,0.298023908093559,0.27178576362442,0.22950714949927,1
"6643","TH",0,0.271121662313012,0.211925613211674,0.241732318629902,NA,0
"6644","Prev",0,0.219010686953767,0.237532667930601,0.201512519620175,0.139517832825781,1
"6645","ES",1,0.329323474079706,0.288699290328509,0.292689477699913,0.209086609648842,1
"6646","ES",0,0.2585891640758,0.251717998456243,0.206801940017005,NA,0
"6647","ES",0,0.293926212887215,0.252504403906693,0.269890515261398,NA,0
"6648","RRH",0,0.343114494088021,0.250037517668452,0.346387401806285,NA,0
"6649","Prev",0,0.227656822020442,0.185038498687626,0.236018400389124,0.140945820050052,1
"6650","ES",1,0.452210981904747,0.497224613202384,0.41029250210656,NA,0
"6651","TH",1,0.462035872744142,0.430056018650638,0.448020182936167,0.347384063707248,1
"6652","RRH",0,0.466423371141337,0.454437522107185,0.441460032510364,NA,0
"6653","RRH",0,0.316702794685522,0.246834759308505,0.321113334997292,0.188407168145742,1
"6654","Prev",0,0.467723772921131,0.437071358109078,0.421771213545533,0.390093093962348,1
"6655","Prev",0,0.166361135620988,0.172795314269482,0.185608969690335,0.1117866720458,1
"6656","Prev",0,0.331687187431166,0.333289430851576,0.315323839668861,0.227823449307832,1
"6657","Prev",0,0.276937755659458,0.267683306765594,0.270924259272949,0.191108854003392,1
"6658","ES",0,0.443029835710673,0.351990403427724,0.359128163935556,0.29179849063401,1
"6659","Prev",0,0.211205917460104,0.191284818987824,0.205835302023935,0.119484909645395,1
"6660","TH",0,0.360865553111684,0.29171138357732,0.325615284082769,NA,0
"6661","ES",0,0.354745413785907,0.286325112570379,0.32155921961537,NA,0
"6662","ES",1,0.184204661942083,0.155289436171728,0.168272645945102,0.109709024658936,1
"6663","Prev",0,0.137464461769868,0.143125895698628,0.1380634205834,0.0751469508501584,1
"6664","ES",1,0.258279022795275,0.198573967932279,0.229121623837475,0.164701671181036,1
"6665","ES",1,0.563985583810884,0.474704209965344,0.431983033688886,0.395802154326936,1
"6666","ES",1,0.602694525377732,0.563767220146333,0.536421455891815,0.442460999411484,1
"6667","TH",0,0.281374156269672,0.204825109764437,0.227099351390818,0.144896926711582,1
"6668","TH",0,0.433558846442508,0.349718203738459,0.350571439622363,0.286679495734415,1
"6669","ES",0,0.726677292990911,0.737408895619558,0.73367168087216,0.651561005201704,1
"6670","ES",1,0.496474184483522,0.483076973485185,0.432201847382162,0.383498338655573,1
"6671","RRH",1,0.673270164819434,0.622668373593428,0.723561456555663,NA,0
"6672","ES",0,0.269025624564207,0.21048852320616,0.239282452522141,NA,0
"6673","TH",1,0.525891760620462,0.446458643818527,0.492451170760775,NA,0
"6674","TH",0,0.263374801398915,0.256365790610006,0.211747005237091,NA,0
"6675","ES",0,0.500431284964151,0.441230496272827,0.446807955262964,NA,0
"6676","ES",0,0.240953960110578,0.22676484425309,0.189190582783946,0.152395418698535,1
"6677","Prev",0,0.237785112280032,0.191371475187417,0.19066253944259,0.116171623310537,1
"6678","TH",1,0.384944594781681,0.201494446181531,0.301502094928083,0.204669686940642,1
"6679","ES",1,0.266752277134488,0.208461012236558,0.239397934370405,NA,0
"6680","ES",1,0.389772177547678,0.351271301331493,0.405907087444904,NA,0
"6681","ES",1,0.46358101257281,0.426241492839976,0.361848523497402,0.348488138954217,1
"6682","TH",1,0.468928160462308,0.38100446597591,0.422204161071517,0.312619780622884,1
"6683","TH",0,0.517394421169136,0.377612339112682,0.475856992517058,0.372141249688466,1
"6684","TH",1,0.567431503979357,0.565824656472206,0.551870250444752,NA,0
"6685","Prev",0,0.33864335124416,0.31740853946975,0.324363171946925,0.250510266597821,1
"6686","Prev",0,0.359062542809299,0.298172182290047,0.323906968613384,0.241291612697918,1
"6687","ES",0,0.156442682881296,0.167560128689866,0.166365074071915,0.100327576584316,1
"6688","ES",1,0.263990861818772,0.195335064973199,0.220615368094182,0.147649864079619,1
"6689","ES",1,0.386239961048074,0.39916709103288,0.402930234356544,NA,0
"6690","RRH",0,0.445974620216346,0.523137296546139,0.423553874494741,NA,0
"6691","TH",0,0.333924587530577,0.260613178716604,0.292221352306241,0.218552336164442,1
"6692","TH",1,0.363042350966388,0.287759041816681,0.341316009422158,0.250652028177859,1
"6693","ES",1,0.255553708570266,0.262977310005524,0.256296544629435,NA,0
"6694","ES",0,0.338678605446599,0.218498331464117,0.290964939856299,0.209729136515143,1
"6695","ES",1,0.755031938218964,0.727386507132062,0.728728397244108,NA,0
"6696","ES",1,0.497357913379311,0.42350499947364,0.454464149898172,0.345927762089331,1
"6697","ES",1,0.597075907544764,0.499555154276628,0.47566512719709,0.420698000278815,1
"6698","TH",0,0.306129323941924,0.273934497459085,0.272893149573791,NA,0
"6699","TH",0,0.337194692149178,0.287887092283675,0.378364673727383,NA,0
"6700","TH",1,0.358351625360948,0.279568756492535,0.339258844735398,0.223032511979124,1
"6701","TH",1,0.312752010089957,0.283160712376287,0.26089464857471,0.1786010853233,1
"6702","Prev",0,0.339176699083244,0.299778096905119,0.298542476104003,0.219701029082746,1
"6703","ES",1,0.354996485076752,0.311451585369476,0.317273468130079,0.229519538528245,1
"6704","TH",0,0.357139254303016,0.313007232713336,0.337249820320048,0.2402213132932,1
"6705","Prev",0,0.228831176925153,0.221741944858424,0.224773124514475,0.144073774527053,1
"6706","RRH",0,0.499083615980918,0.426272659770399,0.597468665002799,NA,0
"6707","Prev",0,0.420569385752357,0.420570221086129,0.415457443788028,0.31779717139208,1
"6708","ES",0,0.2781420478135,0.189309040647973,0.194428073023027,0.136909915471967,1
"6709","ES",0,0.248353371727823,0.209269147621517,0.195953979840122,0.152829296933964,1
"6710","TH",0,0.257045939168476,0.189448400474587,0.216389255721697,0.141474374729525,1
"6711","Prev",0,0.216128298790237,0.211897575768,0.231444002669777,0.150322454419381,1
"6712","ES",0,0.178943760489272,0.144456125996309,0.1412959958663,0.101742706890896,1
"6713","TH",1,0.357195223627316,0.277053013963219,0.30786076518201,0.215626750312974,1
"6714","TH",1,0.337299124139121,0.287149789022379,0.289375401852039,0.277665952048004,1
"6715","ES",0,0.233651244676403,0.21018794890974,0.20510903390527,0.156603564641929,1
"6716","ES",0,0.417558313032955,0.374265222917781,0.370910767713998,0.298683487635658,1
"6717","ES",0,0.222875024641769,0.150185217399353,0.173547159999753,0.111287172579568,1
"6718","ES",1,0.26823423515905,0.200124112894769,0.243890501774211,0.16660811279668,1
"6719","TH",0,0.377746588037165,0.365372364991536,0.377038968015905,0.281831687598227,1
"6720","TH",0,0.36864339379125,0.287585782780502,0.31848668148291,0.225038204958655,1
"6721","ES",0,0.287182951585888,0.266027944801472,0.284827729035161,0.200047934171465,1
"6722","ES",1,0.443739825544046,0.387315622416506,0.35859168573764,0.293149548904131,1
"6723","ES",0,0.216236767484829,0.170275253441461,0.218660877168021,0.135792728365948,1
"6724","TH",0,0.262527594903071,0.194147487569686,0.221249589694622,0.145358682110111,1
"6725","ES",1,0.471982701347629,0.430491196738348,0.407747415267268,0.328311136071422,1
"6726","ES",0,0.627553641649839,0.540234746438529,0.556793051151159,NA,0
"6727","TH",0,0.260538289281321,0.193062475099564,0.219882658418847,0.144503903743453,1
"6728","Prev",0,0.17808188697545,0.179968706512777,0.172560736534709,0.112452482093011,1
"6729","ES",0,0.269360194696637,0.208601255787658,0.234527418672949,0.160757467380294,1
"6730","ES",0,0.253002579795909,0.209045200247994,0.175627044180142,NA,0
"6731","TH",0,0.3839808211726,0.373284047179263,0.414952370245235,NA,0
"6732","RRH",0,0.540140513899887,0.595386411726428,0.543995329348468,0.480892877658644,1
"6733","TH",0,0.293696233068988,0.229411287897832,0.241869134766613,0.166809145463744,1
"6734","ES",1,0.491267611806225,0.402989808407047,0.515587580655625,NA,0
"6735","ES",0,0.253024987251757,0.24181026197252,0.213840158250947,NA,0
"6736","ES",0,0.389515216533852,0.341723663882294,0.320690911442327,0.256660212846632,1
"6737","Prev",0,0.172153518732577,0.171164536415162,0.165587731919881,0.101758129964656,1
"6738","TH",0,0.452828608457429,0.376219305771131,0.440665173667722,NA,0
"6739","ES",0,0.22284930572025,0.189805140582532,0.152434984169784,NA,0
"6740","ES",1,0.579888402451703,0.537297802978088,0.59907554904355,NA,0
"6741","ES",0,0.475118284255068,0.408102113436058,0.450145027126202,0.336125166629744,1
